,SEASON_ID,PERSON_ID,DISPLAY_FIRST_LAST,SC_FG_PCT_DIFF,SC_FG3_PCT_DIFF,PO_FT_PCT_DIFF,4Q_FT_PCT_DIFF,FG_PCT,FG3_PCT,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,AGE,GP,GS,AVG_MIN
499,2015-16,1626176,Rakeem Christmas,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,6.1,1,0
500,2016-17,1626176,Rakeem Christmas,0.442,0.0,,0.05700000000000005,0.442,0.0,0.7240000000000001,0.9,1.0,1.9,0.1,0.3,0.1,0.2,25.0,7.6,29,0
501,2016-17,203902,Semaj Christon,0.05299999999999999,0.079,0.5479999999999999,0.04799999999999993,0.345,0.19,0.5479999999999999,0.3,1.1,1.4,2.0,0.7,0.4,0.1,24.0,15.2,64,1
502,2013-14,203546,Ian Clark,,,,0.0,0.38799999999999996,0.355,0.7140000000000001,0.1,0.7,0.8,0.7,0.6,0.3,0.1,23.0,7.5,23,0
503,2014-15,203546,Ian Clark,0.14366666666666672,-0.36899999999999994,,0.0,0.35000000000000003,0.2976666666666667,1.0,0.10000000000000002,0.4000000000000001,0.5,0.3666666666666667,0.3,0.3333333333333333,0.10000000000000002,24.0,5.933333333333334,30,0
504,2015-16,203546,Ian Clark,0.003000000000000058,0.35700000000000004,0.02400000000000002,-0.06499999999999995,0.441,0.35700000000000004,0.8240000000000001,0.2,0.8,1.0,1.0,0.7,0.3,0.2,25.0,8.8,66,1
505,2016-17,203546,Ian Clark,0.10800000000000004,-0.01100000000000001,-0.18199999999999994,0.126,0.48700000000000004,0.374,0.759,0.3,1.3,1.6,1.2,0.7,0.5,0.1,26.0,14.8,77,0
506,2014-15,203903,Jordan Clarkson,0.18899999999999995,0.17099999999999999,,0.04600000000000015,0.44799999999999995,0.314,0.8290000000000001,0.9,2.3,3.2,3.5,1.6,0.9,0.2,23.0,25.0,59,38
507,2015-16,203903,Jordan Clarkson,0.16099999999999998,0.09700000000000003,,0.07800000000000007,0.433,0.34700000000000003,0.804,1.2,2.8,4.0,2.4,1.7,1.1,0.1,24.0,32.3,79,79
508,2016-17,203903,Jordan Clarkson,0.11200000000000004,0.07399999999999995,,-0.007000000000000117,0.445,0.32899999999999996,0.7979999999999999,0.6,2.4,3.0,2.6,2.0,1.1,0.1,25.0,29.2,82,19
509,2011-12,202708,Norris Cole,,,-0.002000000000000113,-0.03700000000000003,0.39299999999999996,0.276,0.7759999999999999,0.3,1.1,1.4,2.0,1.6,0.7,0.0,23.0,19.4,65,2
510,2012-13,202708,Norris Cole,,,-0.08699999999999997,-0.009000000000000008,0.42100000000000004,0.35700000000000004,0.65,0.2,1.4,1.6,2.1,1.3,0.7,0.1,24.0,19.9,80,4
511,2013-14,202708,Norris Cole,0.414,0.345,-0.08799999999999997,0.136,0.414,0.345,0.779,0.2,1.7,2.0,3.0,1.5,0.9,0.1,25.0,24.6,82,6
512,2014-15,202708,Norris Cole,0.01533333333333331,0.01666666666666672,0.05133333333333334,-0.10999999999999988,0.414,0.3186666666666667,0.7183333333333334,0.16666666666666666,1.9,2.066666666666667,3.3666666666666667,1.3333333333333333,0.7333333333333334,0.2333333333333333,26.0,24.399999999999995,75,25
513,2015-16,202708,Norris Cole,0.124,0.124,,0.050000000000000044,0.405,0.324,0.8,0.2,3.1,3.4,3.7,1.7,0.8,0.1,27.0,26.6,45,23
514,2016-17,202708,Norris Cole,-0.024999999999999967,0.231,0.8,0.133,0.308,0.231,0.8,0.0,0.8,0.8,1.1,0.5,0.6,0.0,28.0,9.6,13,0
515,2009-10,201954,Darren Collison,,,,-0.0040000000000000036,0.47700000000000004,0.4,0.851,0.5,2.0,2.5,5.7,2.7,1.0,0.1,22.0,27.8,76,37
516,2010-11,201954,Darren Collison,,,0.235,-0.038000000000000034,0.457,0.331,0.871,0.5,2.3,2.8,5.1,2.5,1.1,0.2,23.0,29.9,79,79
517,2011-12,201954,Darren Collison,,,-0.040000000000000036,0.05499999999999994,0.44,0.36200000000000004,0.83,0.5,2.6,3.1,4.8,1.9,0.8,0.2,24.0,31.3,60,56
518,2012-13,201954,Darren Collison,,,,-0.049000000000000044,0.47100000000000003,0.353,0.88,0.4,2.3,2.7,5.1,2.1,1.2,0.1,25.0,29.3,81,47
519,2013-14,201954,Darren Collison,,,-0.010000000000000009,0.02100000000000002,0.467,0.376,0.857,0.6,1.8,2.4,3.7,1.7,1.2,0.2,26.0,25.9,80,35
520,2014-15,201954,Darren Collison,0.23499999999999996,0.183,,0.05499999999999994,0.473,0.373,0.7879999999999999,0.4,2.8,3.2,5.6,2.5,1.5,0.3,27.0,34.8,45,45
521,2015-16,201954,Darren Collison,0.121,0.10499999999999998,,-0.020000000000000018,0.486,0.401,0.858,0.4,1.9,2.3,4.3,1.8,1.0,0.1,28.0,30.0,74,15
522,2016-17,201954,Darren Collison,0.14300000000000007,0.136,,-0.08299999999999996,0.47600000000000003,0.41700000000000004,0.86,0.3,1.9,2.2,4.6,1.7,1.0,0.1,29.0,30.3,68,63
523,2004-05,2555,Nick Collison,,,0.07299999999999995,0.06799999999999995,0.535,0.0,0.703,1.9,2.7,4.6,0.4,0.8,0.4,0.6,24.0,17.0,82,4
524,2005-06,2555,Nick Collison,,,,0.05600000000000005,0.525,0.0,0.6990000000000001,2.2,3.4,5.6,1.1,1.2,0.3,0.5,25.0,21.9,66,27
525,2006-07,2555,Nick Collison,,,,-0.03500000000000003,0.5,0.0,0.774,2.8,5.3,8.1,1.0,1.5,0.6,0.8,26.0,29.0,82,56
526,2007-08,2555,Nick Collison,,,,0.02299999999999991,0.502,0.0,0.737,3.3,6.1,9.4,1.4,1.5,0.6,0.8,27.0,28.5,78,35
527,2008-09,2555,Nick Collison,,,,0.05399999999999994,0.568,0.0,0.721,2.5,4.3,6.9,0.9,1.0,0.7,0.7,28.0,25.8,71,40
528,2009-10,2555,Nick Collison,,,0.26300000000000007,-0.05799999999999994,0.589,0.25,0.6920000000000001,2.0,3.1,5.1,0.5,0.8,0.5,0.6,29.0,20.8,75,5
529,2010-11,2555,Nick Collison,,,-0.029999999999999916,0.038999999999999924,0.5660000000000001,0.0,0.753,1.7,2.8,4.5,1.0,0.8,0.6,0.4,30.0,21.5,71,2
530,2011-12,2555,Nick Collison,,,0.28099999999999997,0.1329999999999999,0.597,0.0,0.71,1.9,2.5,4.3,1.3,1.0,0.5,0.4,31.0,20.7,63,0
531,2012-13,2555,Nick Collison,,,-0.14800000000000002,0.126,0.595,0.0,0.769,1.5,2.6,4.1,1.5,0.9,0.6,0.4,32.0,19.5,81,2
532,2013-14,2555,Nick Collison,,,0.010000000000000009,-0.017000000000000015,0.556,0.235,0.71,1.4,2.2,3.6,1.3,0.9,0.4,0.3,33.0,16.7,81,0
533,2014-15,2555,Nick Collison,-0.052000000000000046,-0.23299999999999998,,0.1090000000000001,0.419,0.267,0.6920000000000001,1.4,2.4,3.8,1.4,0.7,0.5,0.4,34.0,16.7,66,2
534,2015-16,2555,Nick Collison,0.15899999999999997,0.0,0.19700000000000006,-0.15999999999999992,0.45899999999999996,0.0,0.6970000000000001,1.2,1.7,2.9,0.9,0.8,0.3,0.3,35.0,11.9,59,4
535,2016-17,2555,Nick Collison,-0.391,0.0,,0.025000000000000022,0.609,0.0,0.625,0.5,1.1,1.6,0.6,0.2,0.1,0.1,36.0,6.4,20,0
536,2007-08,201144,Mike Conley,,,,-0.038999999999999924,0.428,0.33,0.732,0.4,2.2,2.6,4.2,1.7,0.8,0.0,20.0,26.1,53,46
537,2008-09,201144,Mike Conley,,,,-0.0009999999999998899,0.442,0.406,0.8170000000000001,0.3,3.1,3.4,4.3,1.7,1.1,0.1,21.0,30.6,82,61
538,2009-10,201144,Mike Conley,,,,0.08999999999999997,0.445,0.387,0.743,0.4,2.0,2.4,5.3,2.1,1.4,0.2,22.0,32.1,80,80
539,2010-11,201144,Mike Conley,,,-0.09699999999999998,0.030999999999999917,0.444,0.369,0.733,0.4,2.7,3.0,6.5,2.2,1.8,0.2,23.0,35.5,81,81
540,2011-12,201144,Mike Conley,,,0.11099999999999999,0.0019999999999998908,0.433,0.377,0.861,0.4,2.2,2.5,6.5,2.0,2.2,0.2,24.0,35.1,62,61
541,2012-13,201144,Mike Conley,,,0.06699999999999995,0.02299999999999991,0.44,0.36200000000000004,0.83,0.5,2.3,2.8,6.1,2.4,2.2,0.3,25.0,34.5,80,80
542,2013-14,201144,Mike Conley,,,0.04599999999999993,0.0129999999999999,0.45,0.361,0.815,0.6,2.4,2.9,6.0,2.1,1.5,0.2,26.0,33.5,73,73
