,0,1,2,3,4,5,6,7,8,9
0,PERSON_ID,SEASON,0D_FQ,0D_FG_PCT,1D_FQ,1D_FG_PCT,2D_FQ,2D_FG_PCT,3D_FQ,3D_FG_PCT
1296,202322,2015-16,0.194,0.421,0.1,0.4,0.104,0.429,0.344,0.444
1297,203933,2015-16,0.459,0.574,0.293,0.488,0.107,0.319,0.127,0.411
1298,201228,2015-16,0.372,0.333,0.153,0.381,0.109,0.2,0.219,0.433
1299,1627362,2015-16,0.077,0.0,0.179,0.286,0.154,0.5,0.282,0.455
1300,201603,2015-16,0.569,0.419,0.147,0.313,0.11,0.5,0.138,0.267
1301,2561,2015-16,0.7,0.588,0.166,0.405,0.083,0.486,0.049,0.5
1302,201566,2015-16,0.157,0.471,0.097,0.421,0.092,0.429,0.31,0.501
1303,202355,2015-16,0.749,0.639,0.198,0.519,0.031,0.571,0.022,0.267
1304,203952,2015-16,0.303,0.518,0.254,0.424,0.202,0.437,0.211,0.434
1305,203912,2015-16,0.53,0.486,0.106,0.571,0.212,0.143,0.136,0.222
1306,1626210,2015-16,0.708,0.412,0.083,0.0,0.083,1.0,0.125,0.333
1307,101114,2015-16,0.314,0.436,0.102,0.392,0.085,0.409,0.251,0.407
1308,202682,2015-16,0.52,0.473,0.17,0.49,0.127,0.403,0.165,0.387
1309,202343,2015-16,0.4,0.25,0.1,0.0,0.2,0.5,0.1,0.0
1310,101150,2015-16,0.3,0.409,0.141,0.398,0.179,0.379,0.273,0.466
1311,101107,2015-16,0.776,0.459,0.081,0.367,0.109,0.42,0.035,0.654
1312,2590,2015-16,0.275,0.482,0.083,0.36,0.109,0.303,0.225,0.515
1313,1626159,2015-16,0.581,0.446,0.166,0.351,0.102,0.404,0.136,0.46
1314,1626174,2015-16,0.774,0.463,0.132,0.143,0.075,0.25,0.019,1.0
1315,1897,2015-16,0.525,0.344,0.169,0.2,0.113,0.35,0.164,0.241
1316,201148,2015-16,0.769,0.7,0.135,0.429,0.077,0.75,0.019,1.0
1317,1626153,2015-16,0.163,0.462,0.05,0.5,0.163,0.462,0.275,0.5
1318,203100,2015-16,0.215,0.429,0.062,0.25,0.154,0.3,0.369,0.417
1319,203923,2015-16,0.722,0.269,0.056,0.0,0.194,0.571,0.028,0.0
1320,1626202,2015-16,0.254,0.279,0.059,0.6,0.071,0.583,0.243,0.415
1321,201156,2015-16,0.457,0.335,0.228,0.365,0.116,0.256,0.172,0.375
1322,201152,2015-16,0.434,0.55,0.254,0.475,0.114,0.569,0.161,0.435
1323,203469,2015-16,0.707,0.583,0.201,0.455,0.053,0.261,0.039,0.294
1324,203092,2015-16,0.819,0.479,0.104,0.4,0.052,0.6,0.021,0.5
1325,203518,2016-17,0.748,0.408,0.097,0.485,0.094,0.375,0.056,0.105
1326,203500,2016-17,0.735,0.606,0.123,0.475,0.058,0.5,0.083,0.463
1327,201167,2016-17,0.488,0.451,0.165,0.507,0.124,0.346,0.189,0.43
1328,201582,2016-17,0.763,0.519,0.198,0.4,0.011,0.5,0.028,0.8
1329,200746,2016-17,0.582,0.51,0.12,0.395,0.109,0.425,0.188,0.464
1330,202730,2016-17,0.869,0.486,0.095,0.375,0.024,0.0,0.012,0.0
1331,2754,2016-17,0.553,0.459,0.17,0.525,0.079,0.426,0.129,0.416
1332,202329,2016-17,0.628,0.404,0.099,0.391,0.101,0.383,0.155,0.375
1333,101187,2016-17,0.513,0.341,0.2,0.5,0.075,0.5,0.175,0.286
1334,1626147,2016-17,0.604,0.428,0.158,0.478,0.151,0.394,0.071,0.387
1335,203937,2016-17,0.531,0.473,0.14,0.379,0.135,0.464,0.164,0.353
1336,201583,2016-17,0.665,0.442,0.147,0.298,0.107,0.47,0.074,0.386
1337,203507,2016-17,0.352,0.617,0.148,0.486,0.115,0.51,0.255,0.475
1338,2546,2016-17,0.399,0.453,0.194,0.433,0.138,0.443,0.171,0.388
1339,2772,2016-17,0.687,0.403,0.132,0.452,0.09,0.437,0.076,0.367
1340,201589,2016-17,0.816,0.479,0.106,0.318,0.063,0.231,0.014,0.0
1341,201571,2016-17,0.317,0.398,0.132,0.343,0.1,0.392,0.228,0.31
1342,202337,2016-17,0.776,0.413,0.11,0.355,0.071,0.4,0.043,0.333
1343,1627758,2016-17,0.447,0.351,0.12,0.577,0.088,0.368,0.194,0.357
1344,1627735,2016-17,0.184,0.238,0.158,0.278,0.079,0.556,0.325,0.27
1345,2571,2016-17,0.296,0.429,0.124,0.511,0.161,0.492,0.343,0.431
1346,200826,2016-17,0.179,0.5,0.078,0.5,0.078,0.385,0.227,0.395
1347,203084,2016-17,0.361,0.486,0.177,0.511,0.168,0.458,0.254,0.431
1348,2440,2016-17,0.747,0.412,0.127,0.383,0.063,0.333,0.057,0.222
1349,203115,2016-17,0.334,0.449,0.108,0.449,0.128,0.463,0.3,0.401
1350,101138,2016-17,0.643,0.58,0.227,0.619,0.086,0.438,0.043,0.625
1351,201587,2016-17,0.454,0.398,0.123,0.4,0.132,0.508,0.223,0.369
1352,201573,2016-17,0.063,0.5,0.156,0.0,0.188,0.667,0.188,0.333
1353,203382,2016-17,0.921,0.516,0.061,0.471,0.014,0.5,0.004,1.0
1354,203145,2016-17,0.434,0.412,0.118,0.506,0.19,0.401,0.187,0.341
1355,203078,2016-17,0.424,0.489,0.146,0.497,0.118,0.445,0.216,0.473
1356,1627736,2016-17,0.465,0.424,0.183,0.385,0.141,0.4,0.211,0.533
1357,201563,2016-17,0.418,0.521,0.265,0.481,0.185,0.568,0.118,0.596
1358,201158,2016-17,0.56,0.452,0.175,0.393,0.103,0.381,0.121,0.392
1359,1627761,2016-17,0.571,0.482,0.163,0.375,0.092,0.778,0.122,0.5
1360,1627733,2016-17,0.824,0.333,0.078,0.417,0.052,0.5,0.039,0.333
1361,203461,2016-17,0.81,0.426,0.131,0.455,0.036,0.0,0.024,1.0
1362,202722,2016-17,0.79,0.44,0.103,0.375,0.056,0.615,0.052,0.417
1363,201976,2016-17,0.481,0.429,0.098,0.472,0.067,0.556,0.191,0.34
1364,202687,2016-17,0.836,0.558,0.121,0.475,0.033,0.182,0.009,0.0
1365,202357,2016-17,0.659,0.419,0.085,0.433,0.132,0.489,0.11,0.436
1366,204028,2016-17,0.734,0.526,0.225,0.5,0.027,0.375,0.014,0.25
1367,202339,2016-17,0.204,0.442,0.089,0.422,0.12,0.397,0.331,0.473
1368,202711,2016-17,0.487,0.462,0.161,0.455,0.118,0.418,0.175,0.411
1369,101106,2016-17,0.667,0.537,0.16,0.385,0.111,0.111,0.062,0.6
1370,1626164,2016-17,0.319,0.4,0.147,0.475,0.164,0.414,0.258,0.416
1371,202344,2016-17,0.426,0.538,0.183,0.523,0.159,0.452,0.2,0.479
1372,202340,2016-17,0.521,0.49,0.134,0.5,0.101,0.474,0.168,0.354
1373,201147,2016-17,0.538,0.419,0.142,0.51,0.153,0.472,0.162,0.321
1374,1627763,2016-17,0.389,0.459,0.089,0.411,0.1,0.556,0.212,0.5
1375,201166,2016-17,0.272,0.38,0.048,0.071,0.083,0.375,0.21,0.361
1376,1626148,2016-17,0.56,0.286,0.12,0.5,0.04,0.5,0.22,0.545
1377,201628,2016-17,0.305,0.5,0.085,0.4,0.136,0.125,0.305,0.389
1378,1627759,2016-17,0.52,0.5,0.125,0.491,0.158,0.448,0.182,0.325
1379,1627852,2016-17,0.743,0.375,0.114,0.438,0.057,0.625,0.071,0.1
1380,203493,2016-17,0.805,0.437,0.102,0.308,0.055,0.429,0.039,0.4
1381,203504,2016-17,0.256,0.462,0.091,0.522,0.071,0.444,0.319,0.42
1382,202692,2016-17,0.339,0.405,0.121,0.433,0.097,0.458,0.286,0.38
1383,202710,2016-17,0.28,0.526,0.171,0.463,0.14,0.434,0.21,0.397
1384,203998,2016-17,0.5,0.375,0.188,0.333,0.188,0.333,0.125,0.5
1385,101181,2016-17,0.481,0.422,0.09,0.333,0.083,0.636,0.211,0.357
1386,203484,2016-17,0.434,0.424,0.184,0.365,0.16,0.392,0.184,0.371
1387,203477,2016-17,0.453,0.269,0.145,0.52,0.151,0.462,0.18,0.419
1388,203991,2016-17,0.828,0.687,0.129,0.431,0.021,0.5,0.021,0.5
1389,201960,2016-17,0.697,0.403,0.126,0.353,0.089,0.375,0.082,0.455
1390,1713,2016-17,0.614,0.415,0.133,0.308,0.104,0.392,0.131,0.391
1391,203487,2016-17,0.289,0.341,0.102,0.387,0.188,0.404,0.263,0.375
1392,201956,2016-17,0.604,0.535,0.201,0.273,0.128,0.429,0.067,0.545
1393,1626161,2016-17,0.661,0.582,0.18,0.442,0.121,0.448,0.038,0.333
1394,2199,2016-17,0.887,0.676,0.08,0.765,0.028,0.5,0.005,1.0
1395,201163,2016-17,0.434,0.463,0.142,0.481,0.145,0.5,0.235,0.411
1396,1627737,2016-17,0.778,0.48,0.104,0.313,0.071,0.25,0.047,0.483
1397,203902,2016-17,0.306,0.294,0.108,0.375,0.144,0.406,0.203,0.4
1398,203546,2016-17,0.493,0.523,0.152,0.318,0.152,0.545,0.111,0.438
1399,203903,2016-17,0.285,0.436,0.142,0.395,0.136,0.476,0.297,0.448
1400,202708,2016-17,0.18,0.333,0.2,0.2,0.08,0.75,0.2,0.2
1401,201954,2016-17,0.292,0.529,0.132,0.468,0.126,0.467,0.237,0.497
1402,201144,2016-17,0.23,0.491,0.13,0.511,0.1,0.475,0.247,0.365
1403,1626192,2016-17,0.577,0.537,0.155,0.636,0.113,0.375,0.099,0.429
1404,1626188,2016-17,0.297,0.316,0.094,0.833,0.031,0.0,0.297,0.526
1405,202326,2016-17,0.471,0.458,0.223,0.45,0.151,0.449,0.129,0.418
1406,203496,2016-17,0.708,0.377,0.133,0.388,0.117,0.5,0.041,0.5
1407,203459,2016-17,0.653,0.48,0.202,0.457,0.113,0.389,0.033,0.619
1408,2037,2016-17,0.229,0.382,0.106,0.435,0.099,0.419,0.325,0.426
1409,202348,2016-17,0.358,0.462,0.106,0.435,0.119,0.462,0.321,0.486
1410,203109,2016-17,0.675,0.484,0.188,0.474,0.081,0.328,0.051,0.351
1411,201967,2016-17,0.869,0.505,0.087,0.29,0.031,0.545,0.014,0.4
1412,203552,2016-17,0.345,0.417,0.135,0.447,0.108,0.56,0.198,0.514
1413,201939,2016-17,0.364,0.492,0.132,0.5,0.08,0.448,0.235,0.406
1414,203584,2016-17,0.664,0.375,0.178,0.409,0.069,0.324,0.079,0.308
1415,203076,2016-17,0.492,0.535,0.281,0.474,0.144,0.47,0.076,0.466
1416,202334,2016-17,0.613,0.552,0.324,0.5,0.028,0.25,0.035,0.6
1417,201942,2016-17,0.159,0.432,0.134,0.387,0.124,0.484,0.331,0.481
1418,1626155,2016-17,0.68,0.488,0.164,0.457,0.1,0.395,0.056,0.5
1419,1627098,2016-17,0.281,0.303,0.095,0.486,0.129,0.36,0.247,0.365
1420,203521,2016-17,0.392,0.402,0.113,0.233,0.109,0.466,0.199,0.425
1421,2736,2016-17,0.537,0.396,0.213,0.422,0.135,0.368,0.104,0.341
1422,1627767,2016-17,0.724,0.509,0.145,0.364,0.105,0.5,0.026,0.0
1423,2564,2016-17,0.446,0.384,0.183,0.55,0.156,0.451,0.19,0.5
1424,203476,2016-17,0.802,0.501,0.159,0.514,0.029,0.421,0.011,0.714
1425,203915,2016-17,0.197,0.534,0.119,0.457,0.129,0.368,0.306,0.422
1426,201962,2016-17,0.231,0.37,0.239,0.393,0.077,0.333,0.214,0.4
1427,201609,2016-17,0.255,0.469,0.079,0.506,0.091,0.461,0.261,0.466
1428,203083,2016-17,0.64,0.61,0.192,0.387,0.093,0.381,0.074,0.433
1429,201162,2016-17,0.794,0.431,0.107,0.541,0.07,0.542,0.026,0.444
1430,2399,2016-17,0.718,0.468,0.159,0.257,0.073,0.375,0.041,0.333
1431,1627739,2016-17,0.294,0.359,0.121,0.421,0.089,0.393,0.252,0.367
1432,201142,2016-17,0.46,0.573,0.177,0.503,0.121,0.448,0.176,0.549
1433,1627740,2016-17,0.766,0.347,0.141,0.444,0.031,0.0,0.063,0.5
1434,201961,2016-17,0.675,0.417,0.196,0.426,0.064,0.457,0.062,0.382
1435,101145,2016-17,0.315,0.395,0.183,0.44,0.159,0.563,0.275,0.453
1436,203954,2016-17,0.564,0.504,0.231,0.485,0.135,0.328,0.065,0.357
1437,203898,2016-17,0.164,0.412,0.097,0.5,0.14,0.345,0.319,0.439
1438,203516,2016-17,0.631,0.48,0.156,0.44,0.097,0.484,0.106,0.353
1439,201936,2016-17,0.209,0.455,0.114,0.5,0.128,0.255,0.321,0.381
1440,203957,2016-17,0.474,0.39,0.058,0.619,0.088,0.531,0.207,0.373
1441,202702,2016-17,0.684,0.557,0.194,0.442,0.071,0.607,0.045,0.444
1442,200770,2016-17,0.583,0.429,0.167,0.0,0.083,0.0,0.167,0.5
1443,202324,2016-17,0.795,0.515,0.125,0.404,0.039,0.313,0.036,0.4
1444,1627770,2016-17,0.108,0.588,0.095,0.333,0.089,0.357,0.241,0.447
1445,1626245,2016-17,0.836,0.587,0.109,0.625,0.036,0.25,0.018,0.5
1446,101109,2016-17,0.207,0.396,0.086,0.386,0.162,0.446,0.318,0.46
1447,1627812,2016-17,0.262,0.437,0.109,0.395,0.064,0.52,0.229,0.356
1448,1627827,2016-17,0.709,0.38,0.136,0.333,0.103,0.382,0.048,0.438
1449,1627854,2016-17,0.495,0.313,0.175,0.235,0.113,0.545,0.155,0.333
1450,203095,2016-17,0.425,0.423,0.13,0.432,0.183,0.452,0.191,0.439
1451,200751,2016-17,0.437,0.369,0.108,0.371,0.099,0.469,0.204,0.333
1452,204025,2016-17,0.249,0.39,0.097,0.359,0.137,0.382,0.261,0.419
1453,101112,2016-17,0.841,0.461,0.104,0.481,0.033,0.294,0.023,0.417
1454,201568,2016-17,0.552,0.441,0.129,0.468,0.145,0.524,0.138,0.4
1455,204038,2016-17,0.593,0.419,0.074,0.325,0.087,0.362,0.164,0.303
1456,201188,2016-17,0.6,0.457,0.16,0.473,0.119,0.428,0.114,0.477
1457,2200,2016-17,0.698,0.536,0.104,0.5,0.107,0.328,0.088,0.472
1458,200752,2016-17,0.4,0.525,0.158,0.4,0.195,0.419,0.206,0.396
1459,1627771,2016-17,0.5,0.2,0.2,0.0,0.1,0.0,0.2,0.0
1460,202087,2016-17,0.385,0.2,0.077,1.0,0.154,0.0,0.385,0.2
1461,202331,2016-17,0.417,0.48,0.139,0.476,0.123,0.436,0.217,0.448
1462,1626780,2016-17,0.326,0.452,0.105,0.4,0.179,0.353,0.2,0.263
1463,201959,2016-17,0.613,0.535,0.224,0.506,0.092,0.508,0.068,0.438
1464,1938,2016-17,0.498,0.381,0.144,0.419,0.134,0.379,0.164,0.352
1465,203497,2016-17,0.848,0.698,0.113,0.486,0.028,0.588,0.011,0.143
1466,203462,2016-17,0.318,0.667,0.045,0.667,0.152,0.4,0.333,0.364
1467,203932,2016-17,0.506,0.515,0.15,0.352,0.127,0.404,0.157,0.44
1468,201569,2016-17,0.552,0.389,0.133,0.422,0.115,0.444,0.149,0.43
1469,101162,2016-17,0.809,0.613,0.086,0.421,0.044,0.448,0.059,0.462
1470,1626203,2016-17,0.5,0.6,0.125,0.4,0.2,0.25,0.175,0.429
1471,203924,2016-17,0.577,0.481,0.222,0.444,0.145,0.511,0.056,0.333
1472,1626170,2016-17,0.352,0.406,0.11,0.485,0.123,0.514,0.223,0.418
1473,201980,2016-17,0.698,0.41,0.116,0.275,0.12,0.415,0.064,0.357
1474,203110,2016-17,0.703,0.458,0.108,0.451,0.087,0.193,0.078,0.333
1475,101123,2016-17,0.474,0.418,0.198,0.391,0.138,0.406,0.168,0.41
1476,203210,2016-17,0.777,0.521,0.134,0.47,0.053,0.423,0.036,0.389
1477,201145,2016-17,0.444,0.397,0.206,0.321,0.136,0.338,0.194,0.491
1478,201933,2016-17,0.484,0.522,0.171,0.455,0.114,0.5,0.176,0.435
1479,203120,2016-17,0.868,0.486,0.073,0.296,0.03,0.545,0.03,0.182
1480,203501,2016-17,0.47,0.46,0.154,0.493,0.147,0.455,0.156,0.444
1481,201935,2016-17,0.168,0.444,0.074,0.447,0.067,0.402,0.305,0.456
1482,203090,2016-17,0.658,0.534,0.134,0.506,0.121,0.413,0.084,0.404
1483,1626149,2016-17,0.714,0.669,0.21,0.611,0.029,0.7,0.047,0.563
1484,2734,2016-17,0.466,0.439,0.11,0.405,0.098,0.424,0.223,0.36
1485,203914,2016-17,0.554,0.542,0.157,0.495,0.12,0.378,0.144,0.438
1486,203925,2016-17,0.659,0.44,0.175,0.452,0.096,0.441,0.065,0.174
1487,202412,2016-17,0.2,0.0,0.267,0.25,0.333,0.2,0.2,0.333
1488,202699,2016-17,0.431,0.44,0.206,0.498,0.189,0.49,0.162,0.564
1489,1626150,2016-17,0.303,0.284,0.056,0.4,0.125,0.422,0.231,0.325
1490,201150,2016-17,0.765,0.519,0.144,0.4,0.051,0.357,0.04,0.273
1491,202330,2016-17,0.416,0.494,0.145,0.464,0.137,0.456,0.191,0.434
1492,201945,2016-17,0.455,0.449,0.127,0.338,0.179,0.43,0.195,0.413
1493,1627823,2016-17,0.786,0.488,0.117,0.25,0.053,0.455,0.044,0.111
1494,1626195,2016-17,0.755,0.556,0.149,0.406,0.058,0.519,0.037,0.588
1495,1626209,2016-17,0.529,0.333,0.191,0.317,0.128,0.357,0.122,0.45
1496,201579,2016-17,0.782,0.583,0.095,0.357,0.082,0.417,0.041,0.5
1497,1627741,2016-17,0.396,0.446,0.173,0.386,0.157,0.45,0.205,0.452
1498,2403,2016-17,0.785,0.632,0.134,0.604,0.051,0.55,0.03,0.5
1499,201588,2016-17,0.32,0.487,0.1,0.483,0.111,0.478,0.235,0.507
1500,203524,2016-17,0.618,0.416,0.072,0.206,0.099,0.319,0.177,0.393
1501,1626199,2016-17,0.365,0.413,0.23,0.276,0.19,0.458,0.151,0.263
1502,201950,2016-17,0.167,0.456,0.117,0.471,0.139,0.468,0.315,0.423
1503,203200,2016-17,0.662,0.439,0.159,0.412,0.106,0.421,0.067,0.5
1504,1626178,2016-17,0.428,0.471,0.165,0.437,0.122,0.359,0.238,0.416
1505,1626158,2016-17,0.822,0.589,0.125,0.442,0.043,0.333,0.01,0.5
1506,203918,2016-17,0.392,0.431,0.13,0.43,0.12,0.375,0.215,0.392
1507,201143,2016-17,0.648,0.471,0.124,0.535,0.089,0.451,0.121,0.412
1508,2730,2016-17,0.797,0.662,0.109,0.597,0.047,0.414,0.044,0.444
1509,1626273,2016-17,0.191,0.385,0.103,0.429,0.132,0.333,0.279,0.421
1510,203962,2016-17,0.727,0.625,0.091,0.0,0.091,1.0,0.091,0.0
1511,2743,2016-17,0.771,0.406,0.112,0.417,0.093,0.4,0.023,0.4
1512,201586,2016-17,0.78,0.485,0.123,0.483,0.073,0.429,0.025,0.375
1513,2738,2016-17,0.663,0.516,0.141,0.638,0.068,0.536,0.102,0.524
1514,101141,2016-17,0.712,0.461,0.155,0.37,0.096,0.365,0.036,0.281
1515,204060,2016-17,0.53,0.485,0.129,0.431,0.126,0.439,0.151,0.353
1516,1627742,2016-17,0.373,0.41,0.138,0.463,0.131,0.411,0.258,0.367
1517,202681,2016-17,0.206,0.536,0.09,0.359,0.092,0.423,0.262,0.457
1518,203510,2016-17,0.231,0.222,0.103,0.5,0.308,0.25,0.359,0.429
1519,202704,2016-17,0.162,0.391,0.046,0.355,0.066,0.422,0.287,0.418
1520,2544,2016-17,0.297,0.612,0.104,0.536,0.084,0.504,0.27,0.558
1521,2744,2016-17,0.541,0.536,0.253,0.508,0.107,0.42,0.099,0.37
1522,2210,2016-17,0.72,0.466,0.143,0.408,0.076,0.423,0.052,0.333
1523,203098,2016-17,0.2,1.0,0.4,0.5,0.2,0.0,0.2,0.0
1524,201943,2016-17,0.212,0.402,0.072,0.263,0.098,0.346,0.327,0.387
1525,201973,2016-17,0.737,0.425,0.095,0.52,0.13,0.412,0.038,0.5
1526,101161,2016-17,0.764,0.624,0.125,0.457,0.07,0.346,0.041,0.467
1527,201949,2016-17,0.405,0.471,0.134,0.505,0.107,0.451,0.227,0.494
1528,2207,2016-17,0.378,0.447,0.072,0.467,0.092,0.526,0.293,0.412
1529,1626169,2016-17,0.453,0.327,0.115,0.357,0.154,0.375,0.231,0.345
1530,204020,2016-17,0.471,0.442,0.091,0.56,0.101,0.434,0.189,0.406
1531,202325,2016-17,0.799,0.34,0.146,0.483,0.035,0.571,0.02,0.25
1532,203999,2016-17,0.688,0.602,0.117,0.588,0.077,0.469,0.103,0.494
1533,2592,2016-17,0.75,0.464,0.141,0.615,0.043,0.25,0.054,0.4
1534,203093,2016-17,0.465,0.487,0.251,0.463,0.149,0.425,0.12,0.525
1535,1626145,2016-17,0.381,0.449,0.105,0.421,0.127,0.435,0.227,0.366
1536,1627884,2016-17,0.63,0.64,0.202,0.542,0.084,0.3,0.084,0.3
1537,201599,2016-17,0.861,0.729,0.117,0.612,0.014,0.625,0.009,0.6
1538,202709,2016-17,0.239,0.468,0.074,0.479,0.07,0.444,0.288,0.419
1539,1626163,2016-17,0.626,0.41,0.163,0.354,0.14,0.42,0.07,0.393
1540,202683,2016-17,0.651,0.545,0.153,0.509,0.082,0.533,0.111,0.605
1541,203527,2016-17,0.679,0.316,0.143,0.25,0.143,0.25,0.036,0.0
1542,203077,2016-17,0.364,0.564,0.293,0.442,0.134,0.41,0.178,0.427
1543,203930,2016-17,0.409,0.417,0.137,0.404,0.121,0.46,0.179,0.357
1544,202688,2016-17,0.201,0.388,0.125,0.313,0.121,0.323,0.302,0.458
1545,2594,2016-17,0.733,0.473,0.184,0.5,0.051,0.308,0.031,0.438
1546,201585,2016-17,0.801,0.572,0.095,0.459,0.082,0.469,0.02,0.625
1547,1627851,2016-17,0.625,0.456,0.101,0.432,0.129,0.426,0.134,0.286
1548,203897,2016-17,0.355,0.466,0.239,0.509,0.129,0.462,0.21,0.409
1549,1627746,2016-17,0.564,0.553,0.271,0.576,0.087,0.316,0.073,0.5
1550,203087,2016-17,0.379,0.495,0.1,0.388,0.116,0.456,0.261,0.414
1551,1627879,2016-17,0.362,0.529,0.213,0.4,0.191,0.222,0.128,0.5
1552,203530,2016-17,0.736,0.457,0.111,0.432,0.096,0.281,0.054,0.611
1553,201951,2016-17,0.244,0.402,0.123,0.453,0.152,0.494,0.269,0.471
1554,1627774,2016-17,0.719,0.266,0.146,0.385,0.09,0.25,0.034,0.667
1555,1627747,2016-17,0.394,0.422,0.164,0.443,0.134,0.46,0.209,0.538
1556,201584,2016-17,0.484,0.465,0.171,0.425,0.135,0.432,0.172,0.463
1557,101135,2016-17,0.646,0.644,0.215,0.478,0.074,0.548,0.065,0.481
1558,203458,2016-17,0.743,0.525,0.154,0.443,0.064,0.345,0.039,0.389
1559,202695,2016-17,0.335,0.522,0.123,0.44,0.138,0.539,0.248,0.463
1560,203086,2016-17,0.841,0.387,0.087,0.394,0.04,0.4,0.032,0.333
1561,202720,2016-17,0.715,0.482,0.147,0.463,0.112,0.528,0.025,0.375
1562,202732,2016-17,0.479,0.456,0.127,0.278,0.099,0.429,0.176,0.32
1563,203081,2016-17,0.24,0.487,0.097,0.35,0.099,0.456,0.207,0.408
1564,202391,2016-17,0.255,0.44,0.089,0.457,0.105,0.415,0.268,0.429
1565,2733,2016-17,0.272,0.706,0.17,0.491,0.103,0.531,0.317,0.475
1566,1627848,2016-17,0.731,0.608,0.111,0.5,0.093,0.3,0.065,0.571
1567,1626172,2016-17,0.778,0.548,0.12,0.462,0.046,0.4,0.056,0.5
1568,201572,2016-17,0.588,0.492,0.164,0.484,0.098,0.377,0.128,0.45
1569,201577,2016-17,0.738,0.496,0.163,0.579,0.066,0.333,0.032,0.36
1570,201567,2016-17,0.701,0.446,0.134,0.362,0.103,0.393,0.059,0.412
1571,200768,2016-17,0.262,0.415,0.091,0.451,0.085,0.442,0.291,0.462
1572,1627789,2016-17,0.59,0.404,0.136,0.388,0.102,0.405,0.139,0.42
1573,1626168,2016-17,0.574,0.377,0.164,0.222,0.189,0.482,0.068,0.233
1574,202714,2016-17,0.234,0.393,0.144,0.473,0.123,0.511,0.281,0.421
1575,101133,2016-17,0.722,0.564,0.167,0.556,0.065,0.714,0.046,0.8
1576,1627748,2016-17,0.856,0.442,0.089,0.625,0.028,0.6,0.028,0.4
1577,1626246,2016-17,0.748,0.602,0.13,0.412,0.099,0.308,0.023,0.333
1578,1626185,2016-17,0.702,0.396,0.093,0.5,0.152,0.348,0.04,0.167
1579,202083,2016-17,0.486,0.402,0.127,0.358,0.144,0.417,0.192,0.369
1580,201601,2016-17,0.643,0.506,0.163,0.557,0.104,0.436,0.08,0.5
1581,203949,2016-17,0.733,0.58,0.175,0.476,0.042,0.2,0.05,0.167
1582,1627775,2016-17,0.598,0.425,0.156,0.553,0.102,0.4,0.131,0.406
1583,1627815,2016-17,0.413,0.29,0.16,0.333,0.133,0.5,0.28,0.524
1584,203468,2016-17,0.258,0.457,0.12,0.538,0.116,0.533,0.273,0.47
1585,204456,2016-17,0.167,0.407,0.105,0.481,0.113,0.552,0.305,0.439
1586,1626191,2016-17,0.719,0.478,0.219,0.571,0.031,0.0,0.031,1.0
1587,203909,2016-17,0.562,0.442,0.148,0.44,0.13,0.5,0.142,0.458
1588,203926,2016-17,0.606,0.442,0.231,0.452,0.119,0.475,0.044,0.409
1589,201580,2016-17,0.781,0.691,0.169,0.556,0.038,0.333,0.013,0.5
1590,203585,2016-17,0.67,0.444,0.094,0.395,0.109,0.4,0.098,0.244
1591,203463,2016-17,0.566,0.46,0.189,0.443,0.117,0.367,0.112,0.298
1592,203895,2016-17,0.342,0.451,0.094,0.357,0.128,0.421,0.255,0.368
1593,201177,2016-17,0.598,0.471,0.171,0.25,0.128,0.2,0.094,0.182
1594,201975,2016-17,0.532,0.463,0.274,0.29,0.115,0.379,0.075,0.421
1595,1626257,2016-17,0.888,0.613,0.082,0.727,0.022,1.0,0.007,1.0
1596,203114,2016-17,0.381,0.488,0.156,0.519,0.156,0.423,0.204,0.353
1597,101139,2016-17,0.706,0.436,0.114,0.444,0.118,0.427,0.058,0.378
1598,201988,2016-17,0.461,0.444,0.164,0.461,0.072,0.556,0.135,0.345
1599,202407,2016-17,0.429,0.333,0.143,0.0,0.286,0.0,0.143,0.0
1600,200794,2016-17,0.498,0.438,0.197,0.503,0.17,0.418,0.126,0.402
1601,202703,2016-17,0.739,0.39,0.119,0.392,0.091,0.596,0.05,0.452
1602,202328,2016-17,0.531,0.587,0.266,0.477,0.123,0.449,0.08,0.5
1603,202734,2016-17,0.396,0.429,0.183,0.531,0.167,0.466,0.189,0.462
1604,202694,2016-17,0.42,0.416,0.169,0.396,0.17,0.429,0.218,0.427
1605,202693,2016-17,0.552,0.466,0.197,0.466,0.142,0.424,0.102,0.433
1606,201627,2016-17,0.629,0.38,0.131,0.424,0.167,0.429,0.072,0.333
1607,202700,2016-17,0.759,0.394,0.124,0.588,0.066,0.556,0.044,0.167
1608,202389,2016-17,0.759,0.546,0.116,0.395,0.091,0.433,0.03,0.4
1609,1626144,2016-17,0.351,0.414,0.102,0.259,0.115,0.41,0.275,0.336
1610,203498,2016-17,0.538,0.494,0.197,0.551,0.151,0.389,0.11,0.439
1611,1627749,2016-17,0.252,0.448,0.113,0.231,0.183,0.476,0.243,0.5
1612,1627750,2016-17,0.386,0.418,0.121,0.337,0.135,0.427,0.225,0.406
1613,203488,2016-17,0.899,0.521,0.077,0.346,0.012,0.5,0.012,0.25
1614,1626204,2016-17,0.817,0.553,0.116,0.476,0.033,0.25,0.03,0.364
1615,203894,2016-17,0.286,0.434,0.119,0.5,0.119,0.273,0.297,0.345
1616,1626254,2016-17,0.667,0.554,0.19,0.313,0.083,0.286,0.06,0.2
